goalTime,epochScnds,"Tottenham Hotspur
 Pts","Tottenham Hotspur
 F","Tottenham Hotspur
 A","Tottenham Hotspur
 GD","Liverpool
 Pts","Liverpool
 F","Liverpool
 A","Liverpool
 GD","Swansea City
 Pts","Swansea City
 F","Swansea City
 A","Swansea City
 GD","Aston Villa
 Pts","Aston Villa
 F","Aston Villa
 A","Aston Villa
 GD","Manchester City
 Pts","Manchester City
 F","Manchester City
 A","Manchester City
 GD","Stoke City
 Pts","Stoke City
 F","Stoke City
 A","Stoke City
 GD","Sunderland
 Pts","Sunderland
 F","Sunderland
 A","Sunderland
 GD","Newcastle United
 Pts","Newcastle United
 F","Newcastle United
 A","Newcastle United
 GD","West Ham United
 Pts","West Ham United
 F","West Ham United
 A","West Ham United
 GD","Norwich City
 Pts","Norwich City
 F","Norwich City
 A","Norwich City
 GD","Bournemouth
 Pts","Bournemouth
 F","Bournemouth
 A","Bournemouth
 GD","Crystal Palace
 Pts","Crystal Palace
 F","Crystal Palace
 A","Crystal Palace
 GD","Southampton
 Pts","Southampton
 F","Southampton
 A","Southampton
 GD","Leicester City
 Pts","Leicester City
 F","Leicester City
 A","Leicester City
 GD","Watford
 Pts","Watford
 F","Watford
 A","Watford
 GD","West Bromwich Albion
 Pts","West Bromwich Albion
 F","West Bromwich Albion
 A","West Bromwich Albion
 GD","Arsenal
 Pts","Arsenal
 F","Arsenal
 A","Arsenal
 GD","Chelsea
 Pts","Chelsea
 F","Chelsea
 A","Chelsea
 GD","Manchester United
 Pts","Manchester United
 F","Manchester United
 A","Manchester United
 GD","Everton
 Pts","Everton
 F","Everton
 A","Everton
 GD"
2015-09-19 15:00:00,1442671200,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,3,3,7,-4,3,6,11,-5,3,2,7,-5,9,11,6,5,7,8,9,-1,5,6,9,-3,9,8,6,2,6,5,5,0,12,11,7,4,7,3,4,-1,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:03:31,1442671411,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,3,3,7,-4,2,6,12,-6,3,2,7,-5,9,11,6,5,7,8,9,-1,7,7,9,-2,9,8,6,2,6,5,5,0,12,11,7,4,7,3,4,-1,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:08:02,1442671682,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,3,3,7,-4,2,6,13,-7,3,2,7,-5,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,11,7,4,7,3,4,-1,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:09:08,1442671748,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,3,3,7,-4,2,6,13,-7,2,2,8,-6,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,11,7,4,9,4,4,0,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:12:09,1442671929,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,5,4,7,-3,2,6,13,-7,2,2,8,-6,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,11,8,3,9,4,4,0,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:19:32,1442672372,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,5,5,7,-2,2,6,13,-7,2,2,8,-6,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,11,9,2,9,4,4,0,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:27:53,1442672873,6,4,4,0,7,3,6,-3,9,7,5,2,5,6,8,-2,15,11,0,11,5,5,7,-2,2,6,13,-7,2,2,9,-7,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,11,9,2,9,5,4,1,6,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 15:38:55,1442673535,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,0,11,5,5,7,-2,2,6,13,-7,2,2,9,-7,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,11,9,2,9,5,4,1,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 16:07:08,1442675228,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,0,11,5,5,8,-3,2,6,13,-7,2,2,9,-7,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,12,9,3,9,5,4,1,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 16:18:59,1442675939,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,0,11,5,5,8,-3,2,6,13,-7,2,3,9,-6,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,11,12,9,3,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 16:24:51,1442676291,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,0,11,3,5,9,-4,2,6,13,-7,2,3,9,-6,9,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 16:30:00,1442676600,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,16,11,0,11,3,5,9,-4,2,6,13,-7,2,3,9,-6,10,11,6,5,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 16:35:21,1442676921,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,1,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,12,6,6,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 17:00:49,1442678449,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,11,2,9,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,6,7,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-19 17:16:13,1442679373,6,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,7,8,9,-1,7,8,9,-1,9,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-20 12:30:00,1442748600,7,4,4,0,7,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,7,8,9,-1,7,8,9,-1,10,8,6,2,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-20 13:53:25,1442753605,9,5,4,1,7,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,7,8,9,-1,7,8,9,-1,9,8,7,1,6,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,3,3,9,8,5,3
2015-09-20 15:00:00,1442757600,9,5,4,1,8,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,8,9,-1,7,8,9,-1,9,8,7,1,7,5,5,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,11,6,3,3,9,8,5,3
2015-09-20 15:12:29,1442758349,9,5,4,1,8,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,8,9,-1,7,8,9,-1,9,8,7,1,9,6,5,1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,10,6,4,2,9,8,5,3
2015-09-20 15:33:58,1442759638,9,5,4,1,8,3,6,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,8,9,-1,7,8,9,-1,9,8,7,1,7,6,6,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,11,7,4,3,9,8,5,3
2015-09-20 16:04:02,1442761442,9,5,4,1,10,4,6,-2,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,7,8,10,-2,7,8,9,-1,9,8,7,1,7,6,6,0,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,11,7,4,3,9,8,5,3
2015-09-20 16:06:01,1442761561,9,5,4,1,10,4,6,-2,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,7,8,10,-2,7,8,9,-1,9,8,7,1,6,6,7,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,8,4,4,9,8,5,3
2015-09-20 16:17:05,1442762225,9,5,4,1,8,4,7,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,6,7,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,8,4,4,9,8,5,3
2015-09-20 16:24:12,1442762652,9,5,4,1,8,4,7,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,6,8,-2,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,4,5,9,8,5,3
2015-09-20 16:41:54,1442763714,9,5,4,1,8,4,7,-3,9,7,5,2,4,6,9,-3,15,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 11:45:00,1443264300,10,5,4,1,8,4,7,-3,9,7,5,2,4,6,9,-3,16,12,2,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 12:09:27,1443265767,9,5,5,0,8,4,7,-3,9,7,5,2,4,6,9,-3,18,13,2,11,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 12:29:27,1443266967,10,6,5,1,8,4,7,-3,9,7,5,2,4,6,9,-3,16,13,3,10,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 12:50:48,1443268248,12,7,5,2,8,4,7,-3,9,7,5,2,4,6,9,-3,15,13,4,9,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 13:01:36,1443268896,12,8,5,3,8,4,7,-3,9,7,5,2,4,6,9,-3,15,13,5,8,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 13:19:27,1443269967,12,9,5,4,8,4,7,-3,9,7,5,2,4,6,9,-3,15,13,6,7,3,5,9,-4,2,6,13,-7,2,3,9,-6,12,13,7,6,8,9,10,-1,7,8,9,-1,9,8,7,1,6,7,8,-1,12,13,9,4,9,5,5,0,8,4,6,-2,10,5,5,0,7,9,12,-3,13,9,5,4,9,8,5,3
2015-09-26 15:00:00,1443276000,12,9,5,4,9,4,7,-3,10,7,5,2,5,6,9,-3,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,13,13,7,6,9,9,10,-1,8,8,9,-1,9,8,7,1,7,7,8,-1,13,13,9,4,9,5,5,0,8,4,6,-2,11,5,5,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:01:06,1443276066,12,9,5,4,11,5,7,-2,10,7,5,2,4,6,10,-4,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,13,13,7,6,9,9,10,-1,8,8,9,-1,9,8,7,1,7,7,8,-1,13,13,9,4,9,5,5,0,8,4,6,-2,11,5,5,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:08:22,1443276502,12,9,5,4,11,5,7,-2,10,7,5,2,4,6,10,-4,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,8,8,9,-1,9,8,7,1,7,7,8,-1,13,13,9,4,9,5,5,0,8,4,6,-2,11,5,5,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:10:23,1443276623,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,8,8,9,-1,9,8,7,1,9,8,8,0,13,13,9,4,9,5,5,0,8,4,6,-2,11,5,5,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:12:12,1443276732,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,8,8,9,-1,9,8,7,1,9,8,8,0,15,14,9,5,9,5,5,0,8,4,6,-2,10,5,6,-1,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:17:31,1443277051,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,4,5,9,-4,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,8,8,9,-1,9,8,7,1,9,8,8,0,13,14,10,4,9,5,5,0,8,4,6,-2,11,6,6,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:31:36,1443277896,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,6,6,9,-3,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,7,8,10,-2,9,8,7,1,9,8,8,0,13,14,10,4,9,5,5,0,8,4,6,-2,11,6,6,0,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:32:53,1443277973,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,6,6,9,-3,3,6,13,-7,2,3,9,-6,12,13,8,5,11,10,10,0,7,8,10,-2,9,8,7,1,9,8,8,0,12,14,11,3,9,5,5,0,8,4,6,-2,13,7,6,1,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:32:58,1443277978,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,6,6,9,-3,3,6,13,-7,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,8,8,0,12,14,11,3,9,5,5,0,8,4,6,-2,13,7,6,1,7,9,12,-3,14,9,5,4,9,8,5,3
2015-09-26 15:48:20,1443278900,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,6,6,9,-3,2,6,14,-8,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,8,8,0,12,14,11,3,9,5,5,0,8,4,6,-2,13,7,6,1,7,9,12,-3,16,10,5,5,9,8,5,3
2015-09-26 16:05:35,1443279935,12,9,5,4,11,5,7,-2,9,7,6,1,4,6,10,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,8,8,0,12,14,11,3,9,5,5,0,8,4,6,-2,13,7,6,1,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:11:26,1443280286,12,9,5,4,11,5,7,-2,9,7,7,0,4,6,10,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,9,8,1,12,14,11,3,9,5,5,0,8,4,6,-2,13,7,6,1,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:14:05,1443280445,12,9,5,4,11,5,7,-2,9,7,7,0,4,6,10,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,9,8,1,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:14:08,1443280448,12,9,5,4,11,6,7,-1,9,7,7,0,4,6,11,-5,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,9,8,1,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:18:29,1443280709,12,9,5,4,11,6,7,-1,9,7,8,-1,4,6,11,-5,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:21:18,1443280878,12,9,5,4,11,6,8,-2,9,7,8,-1,4,7,11,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:22:28,1443280948,12,9,5,4,11,7,8,-1,9,7,8,-1,4,7,12,-5,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:26:08,1443281168,12,9,5,4,11,7,9,-2,9,7,8,-1,4,8,12,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,2,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,7,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:30:00,1443281400,12,9,5,4,11,7,9,-2,9,7,8,-1,4,8,12,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,3,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,12,2,9,5,5,0,8,4,6,-2,13,8,6,2,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:37:23,1443281843,12,9,5,4,11,7,9,-2,9,7,8,-1,4,8,12,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,3,3,9,-6,13,14,8,6,9,10,11,-1,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,13,1,9,5,5,0,8,4,6,-2,13,9,6,3,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:39:23,1443281963,12,9,5,4,11,7,9,-2,9,7,8,-1,4,8,12,-4,15,13,6,7,6,6,9,-3,2,6,15,-9,3,3,9,-6,12,14,9,5,11,11,11,0,7,8,10,-2,9,8,7,1,9,10,8,2,12,14,13,1,9,5,5,0,8,4,6,-2,13,9,6,3,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:39:50,1443281990,12,9,5,4,11,7,9,-2,9,7,8,-1,4,8,12,-4,15,13,6,7,4,6,10,-4,2,6,15,-9,3,3,9,-6,12,14,9,5,11,11,11,0,8,9,10,-1,9,8,7,1,9,10,8,2,12,14,13,1,9,5,5,0,8,4,6,-2,13,9,6,3,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:41:03,1443282063,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,4,6,10,-4,2,6,15,-9,3,3,9,-6,12,14,9,5,11,11,11,0,8,9,10,-1,9,8,7,1,9,10,9,1,12,14,13,1,9,5,5,0,8,4,6,-2,13,9,6,3,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:45:23,1443282323,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,4,6,10,-4,2,6,15,-9,3,3,9,-6,12,14,9,5,11,11,11,0,8,9,10,-1,9,8,7,1,9,10,9,1,12,15,13,2,9,5,5,0,8,4,6,-2,13,9,7,2,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:47:01,1443282421,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,15,-9,3,3,9,-6,12,14,9,5,11,11,11,0,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,13,2,9,5,5,0,8,4,6,-2,13,9,7,2,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:49:05,1443282545,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,15,-9,3,3,9,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,13,2,9,5,5,0,8,4,6,-2,13,9,7,2,8,9,12,-3,16,11,5,6,9,8,5,3
2015-09-26 16:49:24,1443282564,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,3,9,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,13,2,9,5,5,0,8,4,6,-2,13,9,7,2,8,9,12,-3,16,12,5,7,9,8,5,3
2015-09-26 16:49:51,1443282591,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,3,9,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,14,1,9,5,5,0,8,4,6,-2,13,10,7,3,8,9,12,-3,16,12,5,7,9,8,5,3
2015-09-26 17:11:38,1443283898,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,5,4,9,-5,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,14,1,9,5,5,0,8,4,6,-2,13,10,7,3,7,9,13,-4,16,12,5,7,9,8,5,3
2015-09-26 17:46:46,1443286006,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,5,5,9,-4,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,14,1,9,5,5,0,8,4,6,-2,13,10,7,3,7,9,14,-5,16,12,5,7,9,8,5,3
2015-09-26 18:05:45,1443287145,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,5,5,10,-5,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,14,1,9,5,5,0,8,4,6,-2,13,10,7,3,7,10,14,-4,16,12,5,7,9,8,5,3
2015-09-26 18:13:17,1443287597,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,9,8,7,1,9,10,9,1,12,15,14,1,9,5,5,0,8,4,6,-2,13,10,7,3,8,11,14,-3,16,12,5,7,9,8,5,3
2015-09-27 15:00:00,1443362400,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,10,8,7,1,9,10,9,1,12,15,14,1,10,5,5,0,8,4,6,-2,13,10,7,3,8,11,14,-3,16,12,5,7,9,8,5,3
2015-09-27 16:27:06,1443367626,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,8,4,6,-2,13,10,7,3,8,11,14,-3,16,12,5,7,9,8,5,3
2015-09-28 19:00:00,1443463200,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,9,4,6,-2,13,10,7,3,8,11,14,-3,16,12,5,7,10,8,5,3
2015-09-28 19:40:29,1443465629,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,11,5,6,-1,13,10,7,3,8,11,14,-3,16,12,5,7,9,8,6,2
2015-09-28 20:10:44,1443467444,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,11,6,6,0,13,10,7,3,8,11,14,-3,16,12,5,7,9,8,7,1
2015-09-28 20:12:08,1443467528,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,11,6,7,-1,13,10,7,3,8,11,14,-3,16,12,5,7,9,9,7,2
2015-09-28 20:31:46,1443468706,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,9,6,8,-2,13,10,7,3,8,11,14,-3,16,12,5,7,10,10,7,3
