goalTime,epochScnds,"Tottenham Hotspur
 Pts","Liverpool
 Pts","Swansea City
 Pts","Aston Villa
 Pts","Manchester City
 Pts","Stoke City
 Pts","Sunderland
 Pts","Newcastle United
 Pts","West Ham United
 Pts","Norwich City
 Pts","Bournemouth
 Pts","Crystal Palace
 Pts","Southampton
 Pts","Leicester City
 Pts","Watford
 Pts","West Bromwich Albion
 Pts","Arsenal
 Pts","Chelsea
 Pts","Manchester United
 Pts","Everton
 Pts"
2015-10-17 17:48:21,1445100501,14.150919,13.090614,10.100714,4.020605,21.191917,9.090614,3.0106,3.010104,17.181808,9.091206,8.030904,15.131214,13.141608,16.131704,10.090117,11.04021,19.17142,11.051404,19.171618,13.11121
2015-10-17 17:53:31,1445100811,14.150919,13.090614,10.100714,4.020605,21.191917,9.090614,3.0106,3.010104,17.181808,9.091206,8.030904,15.131214,13.141608,16.131704,10.060115,11.04021,19.18162,11.061304,19.161617,13.11121
2015-10-17 17:59:40,1445101180,14.150919,13.090615,10.100715,4.020605,21.191917,9.090615,3.0106,3.010104,17.171808,9.091206,8.030904,15.131215,13.141508,16.131704,10.050115,11.05021,19.18162,11.061304,19.161516,13.11121
2015-10-18 15:00:00,1445176800,14.150919,13.090615,10.100715,4.020605,21.191917,9.090615,3.0106,4.010104,17.171808,10.091206,8.030904,15.131215,13.141508,16.131704,10.050115,11.05021,19.18162,11.061304,19.161516,13.11121
2015-10-18 15:13:51,1445177631,14.150919,13.090615,10.100715,4.020606,21.191917,9.090615,3.0006,6.010204,17.171808,9.071206,8.030904,15.131215,13.141508,16.131704,10.050015,11.05021,19.18162,11.071304,19.161516,13.11121
2015-10-18 15:19:53,1445177993,14.150919,13.090615,10.100715,4.020606,21.191917,9.090615,3.0106,4.010201,17.171808,10.091206,8.030904,15.131115,13.141508,16.131704,10.050015,11.05021,19.18162,11.061304,19.161516,13.11111
2015-10-18 15:25:11,1445178311,14.150919,13.090615,10.100715,4.020606,21.191917,9.090615,3.0006,6.010601,17.171808,9.071205,8.030904,15.131115,13.141508,16.131704,10.050015,11.05011,19.18162,11.071304,19.161516,13.11111
2015-10-18 15:32:07,1445178727,14.150919,13.090515,10.100715,4.020506,21.191917,9.090515,3.0005,6.010601,17.171808,9.061205,8.030905,15.131115,13.141508,16.131704,10.060015,11.06011,19.18162,11.071305,19.161516,13.11111
2015-10-18 15:33:54,1445178834,14.150919,13.090515,10.100715,4.020506,21.191917,9.090515,3.000501,6.010601,17.171808,9.071305,8.030905,15.131115,13.141508,16.131704,10.050015,11.05011,19.18162,11.071305,19.161516,13.11111
2015-10-18 16:21:31,1445181691,14.150919,13.090515,10.100715,4.020506,21.191917,9.090515,3.000501,6.010701,17.171808,9.061302,8.030905,15.131115,13.141508,16.131704,10.060015,11.06011,19.18162,11.071305,19.161516,13.11111
2015-10-18 16:23:33,1445181813,14.150919,13.090515,10.100615,4.020506,21.191917,9.090515,3.000502,6.010902,17.171808,9.041302,8.030905,15.131115,13.141508,16.131704,10.060015,11.06011,19.18162,11.071305,19.161516,13.11111
2015-10-18 16:42:51,1445182971,14.150819,13.090515,10.100615,4.020506,21.191917,9.090515,3.000502,6.021102,17.171808,9.0413,8.040805,15.131115,13.141508,16.131704,10.060015,11.06011,19.18162,11.071305,19.161516,13.11111
2015-10-19 19:00:00,1445277600,14.150819,13.090515,11.100615,4.020506,21.191917,10.090515,3.000502,6.021102,17.171808,9.0413,8.040805,15.131115,13.141508,16.131704,10.060015,11.06011,19.18162,11.071305,19.161516,13.11111
2015-10-19 19:03:26,1445277806,14.150819,13.080415,10.100611,4.020406,21.191917,12.100515,3.000402,6.021102,17.171808,9.0413,8.040805,15.131115,13.141508,16.131704,10.060015,11.060111,19.18162,11.071305,19.161516,13.111111
2015-10-24 15:00:00,1445695200,14.150819,13.080415,11.100611,5.020406,21.191917,13.100515,3.000402,6.021102,18.171808,10.0413,8.040805,16.131115,13.141508,17.131704,11.060015,12.060111,19.18162,12.071305,19.161516,13.111111
2015-10-24 15:16:33,1445696193,14.150819,13.080415,11.100611,5.020406,21.191917,13.100515,3.000402,6.021102,20.181808,10.0413,8.040805,16.131115,13.141508,17.131704,11.070015,12.070111,19.18162,11.071303,19.161516,13.111111
2015-10-24 15:42:01,1445697721,14.150819,13.090415,11.100612,5.020406,21.191917,12.090512,3.000402,6.021102,20.181808,10.0413,8.040805,16.131115,13.141508,17.131704,13.070115,12.060112,19.18162,11.061303,19.161516,13.111112
2015-10-24 16:02:01,1445698921,14.150819,13.090415,11.100612,5.030406,21.191917,12.090512,3.000402,6.031102,20.181808,9.0313,8.040805,16.131115,13.141508,17.131704,13.070015,14.070412,19.18162,11.051303,19.161516,13.111112
2015-10-24 16:12:56,1445699576,14.150819,13.090415,11.100612,5.030406,21.191917,12.090512,3.000402,6.031102,18.171806,9.0312,8.040805,16.131115,13.141508,17.131704,13.070015,14.070412,19.18162,12.071503,19.161516,13.111112
2015-10-24 16:14:06,1445699646,14.150819,13.090415,11.100613,5.030406,21.191917,12.090513,3.000402,6.031102,18.171806,9.0312,8.040805,15.121113,13.141508,19.141705,13.070015,14.070413,19.18162,12.071503,19.161516,13.121113
2015-10-24 16:17:50,1445699870,14.150819,13.100315,10.100609,7.040506,21.191917,12.100513,3.000302,6.021102,18.171806,9.0212,8.040805,15.121113,13.141509,19.141705,13.070015,14.070313,19.18162,12.071503,19.161516,13.121113
2015-10-24 16:23:22,1445700202,14.150819,13.090315,11.100809,5.030506,21.191917,12.090513,3.000302,6.031102,18.171806,9.0312,8.040805,15.121113,13.141509,19.141705,13.070015,14.070313,19.18162,12.071503,19.161516,13.121113
2015-10-24 16:24:59,1445700299,14.150819,13.090315,11.10081,5.030506,21.191917,12.07051,3.000302,6.031102,18.171806,9.0312,8.040805,15.121113,13.14151,19.141705,13.090315,14.070313,19.18162,12.071503,19.161516,13.121113
2015-10-24 16:30:00,1445700600,14.150819,13.090315,11.10081,5.030506,21.191917,12.07051,3.000302,6.031102,18.171806,9.0312,8.040805,15.121113,13.14151,19.141705,13.090315,14.070313,20.18162,12.071503,19.161516,14.121113
2015-10-24 16:35:46,1445700946,14.150819,13.090315,11.10081,5.030506,21.191917,12.07051,3.000303,6.031103,20.181807,9.0312,8.040805,15.121113,13.14151,19.141705,13.090315,14.070313,20.18162,11.051503,19.161516,14.121113
2015-10-24 16:42:07,1445701327,14.150719,13.090315,13.10111,4.010506,21.191917,12.07051,3.000303,6.031103,20.181807,9.0312,8.040706,15.121113,13.14151,19.141706,13.090315,14.070313,20.18162,11.051503,19.161516,14.121113
2015-10-24 17:05:36,1445702736,14.150719,13.090315,13.111111,4.010506,21.191917,12.070511,3.000303,6.031103,20.171806,9.0312,8.040706,15.121113,13.141511,19.141706,13.090315,14.070313,22.18162,11.051503,19.161516,13.111111
2015-10-24 17:07:25,1445702845,14.150719,13.090315,13.111111,4.010506,21.191917,12.070511,3.000303,6.031103,20.171808,9.0312,8.040706,15.121113,13.141511,19.141706,13.090315,14.070313,22.18162,11.051503,19.161516,13.101108
2015-10-24 17:13:12,1445703192,14.150719,13.090315,13.111011,4.010506,21.191917,12.070511,3.000303,6.031003,20.171808,9.0312,8.040706,15.121013,13.141511,19.141706,13.090315,14.070313,22.181618,11.051503,19.161518,13.111108
2015-10-25 12:00:00,1445774400,14.150719,13.090315,13.111011,4.010506,21.191917,12.070511,4.000303,7.031003,20.171808,9.0312,8.040706,15.121013,13.141511,19.141706,13.090315,14.070313,22.181618,11.051503,19.161518,13.111108
2015-10-25 12:47:16,1445777236,14.150719,13.090215,13.111011,4.020506,21.191917,12.070511,6.000503,6.021001,20.171808,9.0312,8.040706,15.121013,13.141511,19.141706,13.090215,14.070213,22.181618,11.051503,19.161518,13.111108
2015-10-25 13:22:54,1445779374,14.150719,13.090215,13.111011,4.020406,21.191917,12.070411,6.010503,6.011001,20.171808,9.031201,8.040706,15.121013,13.141511,19.141706,13.090215,14.070213,22.181618,11.051503,19.161518,13.111108
2015-10-25 13:44:06,1445780646,14.150719,13.090215,13.111011,4.020406,21.191917,12.070411,6.020703,6.001,20.171808,9.031201,8.040706,15.121013,13.141511,19.141706,13.090215,14.070213,22.181618,11.051503,19.161518,13.111108
2015-10-25 14:05:00,1445781900,15.150719,13.090215,13.111011,4.020406,22.191917,12.070411,6.020703,6.001,20.171808,9.031201,9.040706,15.121013,13.141511,19.141706,13.090215,14.070213,22.181618,11.051503,20.161518,13.111108
2015-10-25 14:05:49,1445781949,14.150619,13.090215,13.111011,4.020406,22.19192,12.070411,6.020603,6.001,20.171808,9.031201,11.041006,15.121013,13.151511,19.151707,13.090215,14.070213,22.18162,11.051503,20.161518,13.111108
2015-10-25 14:13:28,1445782408,15.151019,13.090215,13.111011,4.020406,22.19192,12.070411,6.020503,6.001,20.171808,9.031201,9.041004,15.121013,13.141511,19.141706,13.090215,14.070213,22.18162,11.051503,20.161518,13.111108
2015-10-25 14:21:38,1445782898,17.15112,13.090215,13.110911,4.020406,22.19192,12.070411,6.020504,6.0009,20.171808,9.041201,8.040904,15.120913,13.141511,19.141706,13.090215,14.070213,22.18162,11.051504,20.161518,13.111108
2015-10-25 14:34:00,1445783640,17.151218,13.090215,13.110911,4.030406,22.19192,12.070411,6.030504,6.0009,20.171808,9.041201,8.030902,15.120913,13.141511,19.141706,13.090215,14.070213,22.18162,11.051504,20.161518,13.111008
2015-10-25 15:18:09,1445786289,17.161518,13.090215,13.110911,4.030406,22.19192,12.070411,6.030504,6.0009,20.171808,9.041102,8.010902,15.120913,13.141511,19.141706,13.090215,14.070213,22.18162,11.051504,20.161518,13.111008
2015-10-25 15:25:21,1445786721,17.161518,13.090215,13.110911,4.030406,22.19192,12.070411,6.030504,6.010901,20.171808,9.041102,8.010901,15.120913,13.141411,19.141706,13.090215,14.070213,22.18162,11.051404,20.151419,13.111008
2015-10-25 16:15:00,1445789700,17.161518,14.090215,13.110911,4.030406,22.19192,12.070411,6.030504,6.010901,20.171808,9.041102,8.010901,15.120913,14.141411,19.141706,13.090215,14.070213,22.18162,11.051404,20.151419,13.111008
2015-10-25 17:47:49,1445795269,17.161518,16.090414,13.110911,4.030406,22.19192,12.070411,6.030504,6.010901,20.171808,9.041102,8.010901,15.120913,13.131409,19.141706,13.080115,14.070113,22.18162,11.051404,20.151419,13.111009
2015-10-25 17:56:43,1445795803,17.161518,14.090414,13.110911,4.030406,22.19192,12.070411,6.030504,6.010901,20.171808,9.041102,8.010901,15.120914,14.141509,19.141706,13.090115,14.070114,22.18162,11.051304,20.15132,13.111009
2015-10-31 12:45:00,1446295500,17.161518,15.090414,13.110911,4.030406,22.19192,12.070411,6.030504,6.010901,20.171808,9.041102,8.010901,15.120914,14.141509,19.141706,13.090115,14.070114,22.18162,12.051304,20.15132,13.111009
2015-10-31 12:48:22,1446295702,17.161518,14.080412,13.110912,4.030406,22.19192,12.080412,6.030504,6.010901,20.171808,9.041102,8.010901,15.120914,14.141509,19.141706,13.090115,14.080114,22.18162,14.081504,20.151218,13.111009
2015-10-31 13:32:24,1446298344,17.161518,15.090412,13.110912,4.030306,22.19192,12.070312,6.030504,6.010901,20.171808,9.041102,8.010901,15.120914,14.141509,19.141706,13.090115,14.070114,22.18162,12.051503,20.151218,13.111009
2015-10-31 14:17:21,1446301041,17.161518,17.090511,13.110912,4.030306,22.19192,12.070312,6.030504,6.010901,20.171808,9.041103,8.010901,15.120914,14.141509,19.141706,13.080115,14.070114,22.18162,11.051503,20.151218,13.111009
2015-10-31 14:25:52,1446301552,17.161518,17.110912,13.110912,4.030306,22.19192,12.070312,6.030404,6.010902,20.171808,9.041103,8.010902,15.120914,14.141509,19.141706,13.080115,14.070114,22.18162,11.051502,20.151218,13.111009
2015-10-31 15:00:00,1446303600,17.161518,17.110912,14.110912,4.030306,23.19192,13.070312,6.030404,7.010902,21.171808,10.041103,8.010902,16.120914,14.141509,20.141706,14.080115,15.070114,23.18162,11.051502,21.151218,13.111009
2015-10-31 15:29:13,1446305353,17.161518,17.110912,14.110912,4.030306,23.19192,13.060312,6.030404,7.010902,21.171808,10.041103,8.010902,16.120914,14.141509,19.131704,14.080015,17.080315,23.18162,11.051502,21.151218,13.111009
2015-10-31 15:38:06,1446305886,17.171518,17.110912,14.110912,4.030306,23.19192,13.060312,6.030404,7.010902,20.171806,10.041103,8.010902,16.120914,14.141509,19.131704,16.080315,17.070314,23.18162,11.051502,21.151218,13.111009
2015-10-31 16:03:12,1446307392,17.171518,17.110912,14.110912,4.030206,23.19192,13.060212,6.030404,7.010902,20.161806,10.041103,8.010902,16.120914,14.141509,19.131704,16.110315,17.070213,23.18162,11.051502,21.161219,13.111009
2015-10-31 16:06:16,1446307576,17.171518,17.110912,13.08091,4.030206,23.19192,13.060212,6.030404,7.010902,20.161806,10.041103,8.010902,16.120914,14.14151,19.131704,16.110315,17.070213,25.18162,11.051502,21.161219,13.11101
2015-10-31 16:12:39,1446307959,17.171518,17.110912,13.08091,4.030206,23.19192,13.070213,6.030404,7.010902,20.161806,10.041103,8.010902,16.120914,14.14151,20.141705,16.110315,15.070213,25.18162,11.051502,21.161219,13.11101
2015-10-31 16:19:57,1446308397,17.171518,17.110912,13.080911,4.030206,23.19192,13.070213,6.030404,7.010902,20.161806,10.041103,8.010902,16.120914,14.131511,22.141806,16.110315,14.060211,25.18162,11.051502,21.161219,13.111011
2015-10-31 16:22:27,1446308547,17.171518,17.110912,13.080911,4.040206,25.19192,13.070213,6.040404,7.010903,20.161806,9.041103,8.010903,16.120914,14.131511,22.141806,16.110315,14.060211,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:25:45,1446308745,17.171518,17.110912,13.080908,4.040206,25.19192,13.070213,6.040404,7.010903,20.161806,9.041103,8.010903,16.120914,14.131511,22.141806,16.110315,14.060211,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:30:56,1446309056,17.171518,17.110912,13.080908,4.040206,25.19192,13.080213,6.040404,7.010903,20.161808,9.041103,8.010903,16.120914,14.131511,22.141806,16.110315,14.060211,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:32:30,1446309150,17.171518,17.110912,13.080908,4.040206,25.19192,13.080213,6.040404,7.010903,20.161709,9.041103,8.010903,16.120914,14.131511,22.141806,16.110315,14.060209,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:38:51,1446309531,17.171518,17.110912,13.080908,4.030206,23.191916,13.080213,6.030404,7.010903,20.161709,10.041203,8.010903,16.120914,14.131511,22.141806,16.110315,14.060209,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:39:41,1446309581,17.171518,17.110912,13.080908,4.030106,23.191916,13.080113,6.030405,7.010903,20.161709,10.041203,8.010903,16.120914,14.131511,22.141806,16.110315,14.060309,25.18162,11.051503,21.161219,13.111011
2015-10-31 16:44:15,1446309855,17.171518,17.110912,13.080908,4.040106,25.191916,13.080113,6.040405,7.010903,20.161709,9.0412,8.010903,16.120914,14.131511,22.141806,16.110315,14.060309,25.18162,11.051503,21.161219,13.111011
2015-11-01 13:30:00,1446384600,17.171518,17.110912,13.080908,4.040106,25.191916,13.080113,7.040405,7.010903,20.161709,9.0412,8.010903,16.120914,14.131511,22.141806,16.110315,14.060309,25.18162,11.051503,21.161219,14.111011
2015-11-01 13:48:14,1446385694,17.171518,17.100912,13.080908,4.040106,25.191916,13.080113,6.020404,7.010903,20.161709,9.0412,8.010903,16.120914,14.131511,22.141806,16.100315,14.060309,25.18162,11.051503,21.161219,16.121012
2015-11-01 14:00:29,1446386429,17.171518,17.100912,13.080908,4.040106,25.191916,13.080113,6.020404,7.020903,20.161709,9.0412,8.020903,16.110914,14.131511,22.141806,16.100315,14.060309,25.18162,11.051503,21.161219,16.12121
2015-11-01 14:18:02,1446387482,17.171518,17.100912,13.080908,4.040106,25.191916,13.080113,6.020904,7.010903,20.161709,9.0412,8.010903,16.120914,14.131511,22.141806,16.100315,14.06031,25.18162,11.051503,21.161219,16.12121
2015-11-01 14:38:47,1446388727,17.171518,17.110813,13.080809,4.040106,25.191916,13.080113,7.040904,7.010803,20.161709,9.0412,8.010803,16.120813,14.131511,22.141806,16.110315,14.06031,25.18162,11.051503,21.161219,14.111209
2015-11-01 14:43:37,1446389017,17.171518,17.100813,13.080809,4.040106,25.191916,13.080113,6.020904,7.010804,20.161709,9.0411,8.010804,16.120813,14.131511,22.141806,16.100315,14.06031,25.18162,11.051504,21.16112,16.12151
2015-11-01 14:48:44,1446389324,17.17142,17.100813,13.080809,4.040106,25.191916,13.080113,6.020901,7.020804,20.161709,9.041101,8.020804,16.110813,14.131411,22.141806,16.100315,14.06031,25.18162,11.051404,21.16112,16.12151
2015-11-01 14:51:00,1446389460,17.17142,17.100813,13.080809,4.040106,25.191916,13.080113,6.0009,7.020804,20.161709,9.041101,8.020804,16.110813,14.131411,22.141806,16.100315,14.06031,25.18162,11.051404,21.16112,16.13151
2015-11-01 15:04:46,1446390286,17.17142,17.100813,13.080809,4.040106,25.191916,13.080113,6.0009,7.020804,20.161709,9.041101,8.020804,16.110813,14.121411,22.141806,16.100315,14.06031,25.18162,11.051404,21.16112,16.141508
2015-11-01 16:00:00,1446393600,17.17142,17.100813,13.080809,4.040106,25.191916,13.080113,6.0009,7.020804,20.161709,9.041101,9.020804,16.110813,15.121411,22.141806,16.100315,14.06031,25.18162,11.051404,21.16112,16.141508
2015-11-01 16:30:50,1446395450,17.171318,17.100813,13.080809,4.040106,25.191916,13.080113,6.0009,7.020804,20.161709,9.041102,8.010802,16.110813,17.14141,22.141806,16.100315,14.06031,25.18162,11.051304,21.16112,16.141508
2015-11-01 16:35:03,1446395703,17.171318,17.100813,13.080809,4.040106,25.191916,13.080113,6.0109,7.020804,20.161709,9.041102,8.010801,16.110813,17.14141,22.131805,16.100315,14.06031,25.18162,11.051304,21.16112,16.13151
2015-11-02 20:00:00,1446494400,18.171318,17.100813,13.080809,5.040106,25.191916,13.080113,6.0109,7.020804,20.161709,9.041102,8.010801,16.110813,17.14141,22.131805,16.100315,14.06031,25.18162,11.051304,21.16112,16.13151
2015-11-02 20:02:20,1446494540,20.171318,17.100813,13.080809,4.030106,25.191916,13.080113,6.0109,7.020804,20.161709,9.041102,8.010801,16.110813,17.14141,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-02 20:45:19,1446497119,20.17142,17.100813,13.080809,4.030106,25.191916,13.080113,6.0109,7.030804,20.161709,9.041102,8.010801,16.110813,17.14141,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-02 21:36:54,1446500214,20.171417,17.100813,13.080809,4.030306,25.191917,13.080013,6.0109,7.020804,20.161709,9.041102,8.010801,16.110813,17.14141,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-02 21:50:41,1446501041,20.171516,17.100813,13.080809,4.030305,25.191917,13.080013,6.0109,7.030804,20.161709,9.041102,8.010801,16.110813,17.141312,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-07 12:45:00,1446900300,20.171516,17.100813,13.080809,4.030305,25.191917,13.080013,6.0109,8.030804,20.161709,9.041102,9.010801,16.110813,17.141312,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-07 13:11:30,1446901890,20.171516,17.100714,13.080709,4.020305,25.191917,13.080013,6.010901,10.030904,20.161709,9.041102,8.000701,16.110714,17.141312,22.131805,16.100315,14.06031,25.18162,11.051204,21.16112,16.13151
2015-11-07 15:00:00,1446908400,20.171516,17.100714,14.080709,4.020305,25.191917,13.080013,6.010901,10.030904,21.161709,10.041102,8.000701,16.110714,17.141312,23.131805,17.100315,15.06031,25.18162,11.051204,22.16112,17.13151
2015-11-07 15:29:40,1446910180,20.171516,17.100714,14.080709,4.020305,25.191917,13.080013,6.010901,10.030904,23.16181,10.041102,8.000701,16.110714,17.141312,23.131805,17.100315,15.06031,25.18162,11.051204,22.15112,16.121508
2015-11-07 15:42:54,1446910974,20.171417,17.100714,14.080709,4.020305,25.191917,13.080013,6.010901,10.030904,21.161808,10.041102,8.000701,16.110714,17.141312,23.131805,17.100315,15.06031,25.18162,11.051204,22.16112,17.131508
2015-11-07 16:07:53,1446912473,20.171417,17.100714,14.080709,4.020305,25.191917,13.080013,6.010901,10.030904,21.161709,10.041102,8.000701,16.110716,17.141312,25.141806,16.090315,15.06031,25.18162,11.051204,22.16112,17.121508
2015-11-07 16:09:04,1446912544,20.171417,17.100714,14.08071,4.020305,25.191917,13.080013,6.010901,10.030904,21.151709,10.041002,8.000701,16.110716,17.141312,25.141806,16.090315,14.06031,25.18162,11.051204,24.161219,17.121508
2015-11-07 16:21:03,1446913263,20.171417,17.100714,14.08071,4.020305,25.191917,13.080014,6.010901,10.030904,21.151709,10.041002,8.000701,16.110716,17.131311,25.141806,16.090315,14.06031,25.18162,11.051204,24.161219,17.121508
2015-11-07 16:24:00,1446913440,20.171417,17.100714,14.08071,4.020305,25.191917,13.080014,6.0109,10.030904,21.151709,10.041002,8.010701,16.110716,20.14141,25.141806,16.090315,14.06031,25.18162,11.051204,24.161219,17.121508
2015-11-07 16:25:59,1446913559,20.171417,17.100714,13.070709,4.020305,25.191917,13.080014,6.0109,10.030904,21.151709,12.041202,8.010701,16.110716,20.14141,25.141806,16.090315,14.06031,25.18162,11.051204,24.161219,17.12151
2015-11-07 16:31:00,1446913860,20.171417,17.100714,13.070709,4.020206,25.191917,13.080014,6.0109,10.030904,21.151709,12.041202,8.010701,16.110716,20.14141,25.131805,16.090315,14.06021,25.18162,11.051204,24.161219,17.12151
2015-11-07 16:48:29,1446914909,20.171417,17.100714,13.07071,4.020206,25.191917,13.080014,6.0109,10.030904,21.15171,12.041102,8.010701,16.110716,20.14141,25.131805,16.090315,14.06021,25.18162,11.061104,24.161219,17.12151
2015-11-07 17:30:00,1446917400,20.171417,17.100714,13.07071,4.020206,25.191917,14.080014,6.0109,10.030904,21.15171,12.041102,8.010701,16.110716,20.14141,25.131805,16.090315,14.06021,25.18162,12.061104,24.161219,17.12151
2015-11-07 18:42:14,1446921734,20.171417,17.100714,13.07071,4.020206,25.191917,16.080214,6.0109,10.030904,21.15171,12.051103,8.010701,16.110716,20.14141,25.131805,16.090315,14.06021,25.18162,11.051103,24.161219,17.12151
2015-11-08 13:30:00,1446989400,20.171417,17.100714,13.07071,5.020206,26.191917,16.080214,6.0109,10.030904,21.15171,12.051103,8.010701,16.110716,20.14141,25.131805,16.090315,14.06021,25.18162,11.051103,24.161219,17.12151
2015-11-08 16:00:00,1446998400,21.171417,18.100714,13.07071,5.020206,26.191917,16.080214,6.0109,10.030904,21.15171,12.051103,8.010701,17.110716,20.14141,25.131805,16.090315,14.06021,26.18162,11.051103,24.161219,17.12151
2015-11-08 16:20:03,1446999603,21.171417,17.100613,13.07061,5.020206,26.191917,16.080214,6.0109,10.030904,21.15171,12.051103,8.010601,19.110914,20.141413,25.131805,16.100313,14.06021,26.18162,11.051103,24.161219,17.12151
2015-11-08 16:31:47,1447000307,23.171518,17.100613,13.07061,5.020206,26.191917,16.080214,6.0109,10.030904,21.15171,12.051103,8.010601,19.110914,20.141312,25.131805,16.100313,14.06021,25.181618,11.051103,24.161219,17.12151
2015-11-08 16:41:26,1447000886,23.171518,18.100912,13.07051,5.020206,26.191917,16.080215,6.0109,10.030904,21.15171,12.051103,8.010501,17.110914,20.141312,25.131805,16.090315,14.06021,25.181618,11.051103,24.161219,17.12151
2015-11-08 17:32:09,1447003929,21.171516,18.100912,13.07051,5.020206,26.191917,16.080215,6.0109,10.030904,21.15171,12.051103,8.010501,17.110914,20.141312,25.131805,16.090315,14.06021,26.181618,11.051103,24.161219,17.12151
2015-11-08 17:39:54,1447004394,21.171516,17.100811,13.07051,5.020206,26.191917,16.080215,6.0108,10.030804,21.15171,12.051103,8.010501,19.110914,20.141312,25.131805,16.100315,14.06021,26.181618,11.051103,24.161219,17.12151
2015-11-21 12:45:00,1448109900,21.171516,17.100811,13.07051,5.020206,26.191917,16.080215,6.0108,10.030804,21.15171,12.051103,8.010501,19.110914,20.141312,25.131805,17.100315,14.06021,26.181618,11.051103,25.161219,17.12151
2015-11-21 12:55:43,1448110543,21.171516,17.100811,13.07051,5.020206,26.191917,16.090216,6.0108,10.030804,21.15171,12.051103,8.010501,19.110914,20.141314,25.131805,16.090313,14.06021,26.181618,11.051103,27.171219,17.12151
2015-11-21 14:27:20,1448116040,21.171516,17.100811,13.07051,5.020206,26.19192,16.080215,6.0108,10.030804,21.15171,12.051103,8.010501,19.110914,20.141314,25.131805,17.100513,14.06021,26.18162,11.051103,25.161219,17.12151
2015-11-21 14:31:00,1448116260,21.171516,17.100813,13.07051,5.020206,26.19192,16.090216,6.0108,10.030804,21.15171,12.051103,8.010501,19.110914,20.141314,25.131805,16.090511,14.06021,26.18162,11.051103,27.171318,17.12151
2015-11-21 15:00:00,1448118000,21.171516,17.100813,14.07051,6.020206,26.19192,17.090216,6.0108,11.030804,21.15171,13.051103,9.010501,19.110914,21.141314,26.131805,16.090511,15.06021,27.18162,12.051103,27.171318,18.12151
2015-11-21 15:09:20,1448118560,21.171516,17.100813,14.07051,6.020106,26.19192,19.100216,6.0108,11.030804,21.15171,13.051103,9.010501,19.110914,20.141314,26.141806,16.080513,15.06011,27.18162,12.051103,27.171318,18.12151
2015-11-21 15:09:48,1448118588,21.171516,17.100813,13.070407,6.020106,26.19192,19.100216,6.0008,11.030804,21.15171,13.051103,11.010801,19.110914,20.141314,26.141806,16.080414,15.06011,27.18162,12.051103,27.171318,18.12151
2015-11-21 15:16:23,1448118983,21.171415,17.100813,13.070407,5.020105,26.19192,19.100216,6.0008,11.030804,21.15171,13.051103,11.010801,19.110914,20.141314,26.141806,16.080414,15.06011,27.18162,12.051103,27.171318,20.14151
2015-11-21 15:25:39,1448119539,21.171415,17.100714,13.070407,5.020105,26.19192,19.100216,6.0007,11.030704,21.15171,13.051103,11.020901,19.110914,20.141314,26.141806,16.080414,15.07011,27.18162,12.051103,27.171318,20.14151
2015-11-21 15:27:06,1448119626,21.171415,17.100714,13.070707,5.020105,26.19192,19.100216,6.000701,11.030704,21.15171,13.051103,11.010901,19.110914,20.141314,26.141806,16.080313,15.06011,27.18162,12.051103,27.171318,20.14151
2015-11-21 15:27:11,1448119631,21.171415,17.100714,13.070707,5.020105,26.19192,19.100216,6.000701,11.030704,21.15171,13.061103,11.010901,19.110914,20.141314,26.141806,16.080313,14.060108,29.181719,12.061103,27.171318,20.14151
2015-11-21 15:27:30,1448119650,21.171415,17.100714,13.070707,5.020105,26.19192,19.100216,6.000701,11.030705,21.15171,13.061103,11.020901,19.110914,20.131313,26.131805,16.080313,14.060108,29.181719,12.061103,27.171318,20.14151
2015-11-21 15:34:42,1448120082,21.171417,17.100714,13.070707,5.020005,26.19192,19.100216,6.000701,11.030705,21.15171,13.051103,11.020901,19.110914,20.131313,26.131805,16.080313,15.060208,27.181717,12.051103,27.171318,20.14151
2015-11-21 15:38:17,1448120297,21.171417,17.100613,14.070907,5.020005,26.19192,19.100216,6.010601,11.030605,21.15171,13.051103,9.0109,19.110914,20.131313,26.131805,16.080313,15.060208,27.181717,12.051103,27.171318,20.14151
2015-11-21 15:39:51,1448120391,21.171417,17.100613,14.070907,5.020005,26.19192,19.100115,6.010601,11.030605,21.15171,13.051103,9.0109,19.110914,20.131313,26.131805,16.080313,17.060308,26.181717,12.051103,27.171318,20.14151
2015-11-21 15:41:34,1448120494,21.171417,17.100613,14.070907,5.020004,26.19192,19.100115,6.020601,11.030605,21.15171,13.051104,9.0209,19.110914,20.131313,26.131805,16.080313,17.060308,26.181717,12.051104,27.171318,20.15171
