goalTime,epochScnds,"Chelsea
Pts","Manchester City
Pts","Arsenal
Pts","Manchester United
Pts","Tottenham Hotspur
Pts","Liverpool
Pts","Southampton
Pts","Swansea City
Pts","Stoke City
Pts","Crystal Palace
Pts","Everton
Pts","West Ham United
Pts","West Bromwich Albion
Pts","Leicester City
Pts","Newcastle United
Pts","Sunderland
Pts","Aston Villa
Pts","Bournemouth
Pts","Watford
Pts","Norwich City
Pts"
2015-08-30 13:53:53,1440939233,4.041501,12.191919,7.120717,7.150319,3.100714,7.100317,5.121311,5.151317,2.060711,9.181711,5.131314,6.181805,4.040705,8.181711,2.040311,2.0015,4.100811,4.101305,3.060314,4.041302
2015-08-30 15:00:00,1440943200,4.041501,12.191919,7.120717,8.150319,3.100714,7.100317,5.121311,6.151317,2.060711,9.181711,5.131314,6.181805,4.040705,8.181711,2.040311,2.0015,4.100811,4.101305,3.060314,4.041302
2015-08-30 16:04:05,1440947045,4.041501,12.191919,7.120717,10.180719,3.100715,7.100217,5.121311,5.141315,2.060711,9.181711,5.141315,6.181805,4.040705,8.181711,2.040211,2.0015,4.100811,4.101305,3.060215,4.041302
2015-08-30 16:16:11,1440947771,4.041501,12.191919,7.120717,8.150718,3.100715,7.100217,5.121211,6.151515,2.060711,9.181711,5.131215,6.181805,4.040705,8.181711,2.040211,2.0015,4.100811,4.101205,3.060215,4.041202
2015-08-30 16:21:19,1440948079,4.041401,12.191919,7.120717,7.140718,3.100715,7.100217,5.121211,8.181515,2.060711,9.181711,5.141215,6.181805,4.040705,8.181711,2.040211,2.0014,4.100811,4.101205,3.060215,4.041202
2015-09-12 11:45:00,1442054700,5.041401,12.191919,7.120717,7.140718,3.100715,7.100217,5.121211,8.181515,2.060711,9.181711,6.141215,6.181805,4.040705,8.181711,2.040211,2.0014,4.100811,4.101205,3.060215,4.041202
2015-09-12 12:01:17,1442055677,4.011401,12.191919,7.120717,7.130718,3.100715,7.100217,5.121111,8.181515,2.060711,9.181711,8.141415,6.181805,4.040705,8.181711,2.040211,2.011401,4.100811,4.101105,3.060215,4.041102
2015-09-12 12:06:19,1442055979,4.0013,12.191919,7.120717,7.130718,3.100715,7.100217,5.121111,8.181515,2.060711,9.181711,8.181515,6.181805,4.040705,8.181711,2.040211,2.011301,4.100811,4.101105,3.060215,4.041102
2015-09-12 12:20:08,1442056808,4.0115,12.191919,7.120717,7.130718,3.100715,7.100217,5.121112,8.181515,2.060712,9.181712,8.141512,6.181805,4.040705,8.181712,2.040212,2.011201,4.100812,4.101105,3.060215,4.041102
2015-09-12 13:23:59,1442060639,4.0014,12.191919,7.120717,7.130718,3.100715,7.100217,5.121112,8.181415,2.060712,9.181712,8.181712,6.181805,4.040705,8.181712,2.040212,2.011201,4.100812,4.101105,3.060215,4.041102
2015-09-12 15:00:00,1442066400,4.0014,13.191919,8.120717,7.130718,3.100715,7.100217,6.121112,9.181415,3.060712,10.181712,8.181712,6.181805,5.040705,8.181712,2.040212,2.011201,4.100812,5.101105,4.060215,5.041102
2015-09-12 15:30:16,1442068216,4.0014,13.191919,10.130817,7.130618,3.100615,7.100217,6.111112,9.181415,2.050606,10.181712,8.181712,6.181806,5.050606,8.181712,2.050212,2.011201,4.100812,5.101106,4.060215,5.051102
2015-09-12 15:34:31,1442068471,4.0014,13.191919,10.130817,7.130618,3.100615,7.100217,6.111012,9.181415,2.040606,10.181712,8.181712,6.181806,5.040606,8.181712,2.040212,2.011201,4.100812,4.071003,4.070215,7.071202
2015-09-12 16:08:25,1442070505,4.0014,13.191919,10.130817,7.130618,3.100615,7.100217,6.111012,9.181415,2.050606,10.181712,8.181712,6.181806,5.050606,8.181712,2.050212,2.011101,4.100812,4.051003,4.060215,7.101403
2015-09-12 16:14:29,1442070869,4.0014,13.191919,10.130817,7.130618,3.100615,7.100117,6.111013,8.141413,2.050606,10.181713,8.181713,6.181806,5.050606,8.181713,2.050113,2.011101,4.100813,4.051003,6.100615,7.101403
2015-09-12 16:23:30,1442071410,4.0013,13.191919,10.130817,7.130618,3.090615,7.090117,6.111013,8.141313,2.050606,10.181713,8.181713,6.181806,5.050606,8.181713,2.050113,2.021101,4.090813,4.021002,6.090615,7.111703
2015-09-12 16:30:00,1442071800,4.0013,13.191919,10.130817,8.130618,3.090615,8.090117,6.111013,8.141313,2.050606,10.181713,8.181713,6.181806,5.050606,8.181713,2.050113,2.021101,4.090813,4.021002,6.090615,7.111703
2015-09-12 16:37:38,1442072258,4.0013,13.191919,10.130817,8.130618,3.100615,8.100117,6.110913,8.141313,2.050606,10.181713,8.181713,6.181806,5.050606,8.181713,2.050113,2.011101,4.100813,4.051103,6.100615,7.101703
2015-09-12 16:40:47,1442072447,4.0013,13.191919,10.140917,8.120618,3.100615,8.100117,6.110913,8.141313,2.020604,10.181713,8.181713,6.181806,5.050606,8.181713,2.050113,2.021101,4.100713,4.051103,6.100615,7.101703
2015-09-12 16:48:44,1442072924,4.0013,15.191919,10.150917,8.120618,3.100615,8.100117,6.110913,8.151313,2.020604,9.151707,8.181713,6.181807,5.050607,8.181713,2.050113,2.021101,4.100713,4.051103,6.100615,7.101703
2015-09-12 17:34:20,1442075660,4.0013,15.191919,10.150917,10.150718,3.100516,7.060116,6.110913,8.151313,2.020504,9.151707,8.181713,6.181807,5.050507,8.181713,2.050113,2.021101,4.100713,4.051103,6.100516,7.101703
2015-09-12 17:55:47,1442076947,4.0013,15.191919,10.140917,10.180918,3.100516,7.060114,6.110914,8.141314,2.020504,9.141707,8.181714,6.181807,5.060507,8.181714,2.060114,2.021101,4.100614,4.061103,6.100516,7.101703
2015-09-12 18:09:49,1442077789,4.0013,15.191919,10.150918,10.150918,3.100516,7.060514,6.110914,8.151314,2.020504,9.151707,8.181714,6.181807,5.050507,8.181714,2.050014,2.021101,4.100614,4.051103,6.100516,7.101703
2015-09-12 18:11:44,1442077904,4.0013,15.191919,10.140818,10.181118,3.100516,7.060508,6.110814,8.141314,2.020504,9.141708,8.181714,6.181808,5.060508,8.181714,2.060014,2.021101,4.100614,4.061103,6.100516,7.101703
2015-09-13 12:30:00,1442143800,4.0013,15.191919,10.140818,10.181118,4.100516,7.060508,6.110814,8.141314,2.020504,9.141708,8.181714,6.181808,5.060508,8.181714,2.060014,3.021101,4.100614,4.061103,6.100516,7.101703
2015-09-13 14:08:47,1442149727,4.0113,15.191919,10.140818,10.181118,6.110616,7.060408,6.110814,8.141314,2.020404,9.141708,8.181714,6.181808,5.060408,8.181714,2.060014,2.011101,4.090614,4.061103,6.090416,7.091703
2015-09-13 15:00:00,1442152800,4.0113,15.191919,10.140818,10.181118,6.110616,7.060408,6.110814,8.141314,2.020404,9.141708,8.181714,6.181808,5.060408,9.181714,2.060014,2.011101,5.090614,4.061103,6.090416,7.091703
2015-09-13 15:38:53,1442155133,4.0113,15.191919,10.150818,10.181118,6.110516,7.060409,6.110814,8.151314,2.020404,9.151709,8.181714,6.181809,5.060409,8.151709,2.060014,2.011101,7.110814,4.061103,6.080416,7.081703
2015-09-13 16:21:08,1442157668,4.0113,15.191919,10.150718,10.181118,6.100516,7.060409,6.100714,8.151314,2.020405,9.151709,8.181714,6.181809,5.060409,8.121705,2.060014,2.011101,7.121114,4.061103,6.080416,7.081703
2015-09-13 16:29:32,1442158172,4.0113,15.191919,10.150718,10.181118,6.110516,7.06041,6.110714,8.151314,2.020405,9.15161,8.181614,6.18181,5.06041,8.151805,2.060014,2.011101,7.11111,4.061103,6.080416,7.081603
2015-09-13 16:39:46,1442158786,4.0113,15.191919,10.140718,10.181118,6.110516,7.06041,6.110714,8.141314,2.020406,9.14161,8.181614,6.18171,5.06041,9.181806,2.060014,2.011101,5.091106,4.061103,6.090416,7.091603
2015-09-13 16:46:54,1442159214,4.0113,15.191919,10.140718,10.171118,6.110516,7.06041,6.110714,8.141314,2.020406,9.14161,8.171614,6.17171,5.06041,11.181906,2.060014,2.011101,4.071104,4.061103,6.090416,7.091603
2015-09-14 19:00:00,1442253600,4.0113,15.191919,10.140718,10.171118,6.110516,7.06041,6.110714,8.141314,2.020406,9.14161,8.171614,7.17171,5.06041,11.181906,3.060014,2.011101,4.071104,4.061103,6.090416,7.091603
2015-09-14 19:08:36,1442254116,4.0113,15.191919,10.140718,10.161118,6.110516,7.060411,6.110714,8.141314,2.030406,9.141611,8.161614,9.181711,5.060411,11.181906,2.030011,2.011101,4.071104,4.061103,6.090416,7.091603
2015-09-14 20:03:39,1442257419,4.0213,15.191919,10.140718,10.161118,6.110516,7.060411,6.110714,8.141314,2.030407,9.141611,8.161614,9.181911,5.060411,11.171907,2.020007,2.021101,4.071104,4.061103,6.090416,7.091603
2015-09-19 11:45:00,1442659500,5.0213,15.191919,11.140718,10.161118,6.110516,7.060411,6.110714,8.141314,2.030407,9.141611,8.161614,9.181911,5.060411,11.171907,2.020007,2.021101,4.071104,4.061103,6.090416,7.091603
2015-09-19 12:55:56,1442663756,7.0316,15.191919,10.120717,10.161118,6.110517,7.060411,6.110714,8.141214,2.030407,9.141611,8.161614,9.181911,5.060411,11.171907,2.010007,2.011101,4.071104,4.061103,6.090417,7.091603
2015-09-19 13:33:49,1442666029,7.0616,15.191919,10.120715,10.161118,6.120517,7.060411,6.120715,8.141215,2.020407,9.141511,8.161515,9.181911,5.060411,11.171907,2.010007,2.011101,4.071104,4.061103,6.090417,7.091503
2015-09-19 15:00:00,1442671200,7.0616,15.191919,10.120715,10.161118,6.120517,7.060411,6.120715,9.141215,3.020407,9.141511,9.161515,9.181911,6.060411,12.171907,3.010007,3.011101,5.071104,5.061103,7.090417,7.091503
2015-09-19 15:03:31,1442671411,7.051601,15.191919,10.120715,10.161018,6.120517,7.050411,6.120715,9.141215,3.020407,9.141511,9.161515,9.181911,6.050411,12.171907,3.010007,2.001001,5.071004,7.071203,7.090417,7.091503
2015-09-19 15:08:02,1442671682,7.051601,15.191919,10.120715,10.161018,6.120517,7.050411,6.120715,9.141115,3.020407,9.141511,9.161515,9.181911,6.050411,12.171907,3.010007,2.001,5.061004,7.091503,7.090417,7.091503
2015-09-19 15:09:08,1442671748,7.051601,15.191919,10.120715,10.161018,6.120517,7.050311,6.120715,9.141115,3.020307,9.141511,9.161515,9.181911,6.050311,12.171907,2.010005,2.001,5.061005,7.081503,9.120517,7.081503
2015-09-19 15:12:09,1442671929,7.051601,15.191919,10.120715,10.171018,6.120517,7.050211,6.120715,9.141115,5.050507,9.141511,9.171515,9.181911,6.050211,11.171906,2.010006,2.001,5.061006,7.081503,9.120517,7.081503
2015-09-19 15:19:32,1442672372,7.041601,15.191919,10.120715,10.171018,6.120417,7.040211,6.120715,9.151115,5.060707,9.151511,9.171515,9.181911,6.040211,11.151904,2.010006,2.001,5.061006,7.081504,9.120417,7.081504
2015-09-19 15:27:53,1442672873,7.041601,15.191919,10.110715,10.171018,6.110317,7.040211,6.110715,9.151115,5.060707,9.151511,9.171515,9.181911,6.040211,11.151905,2.010005,2.011,5.061006,7.081505,9.120717,7.081505
2015-09-19 15:38:55,1442673535,7.041601,15.191919,10.110715,10.171018,6.110317,7.040111,6.110715,9.151115,5.060707,9.151511,9.171515,9.181911,8.060311,11.151906,2.010006,2.011,4.041006,7.081506,9.120717,7.081506
2015-09-19 16:07:08,1442675228,7.051601,15.191819,10.110715,10.171018,6.110317,7.050111,6.110715,9.141115,5.050707,9.141511,9.171515,9.181811,8.060311,11.171906,2.010006,2.011,4.051006,7.081506,9.120717,7.081506
2015-09-19 16:18:59,1442675939,7.051601,15.191819,10.120716,10.171018,6.120317,7.050111,6.120716,9.141116,5.050707,9.141511,9.171516,9.181811,8.060311,11.171906,2.010106,2.001,4.051006,7.081506,9.120716,7.081506
2015-09-19 16:24:51,1442676291,7.051601,15.191819,10.120716,10.161018,6.120317,7.050111,6.120716,9.141116,3.020707,9.141511,9.161516,9.181811,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-19 16:30:00,1442676600,7.051601,16.191818,10.120716,10.161018,6.120317,7.050111,6.120716,9.141116,3.020707,9.141511,9.161516,10.181811,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-19 16:35:21,1442676921,7.051601,15.191719,10.120716,10.161018,6.120317,7.050111,6.120716,9.141116,3.020707,9.141511,9.161516,12.181811,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-19 17:00:49,1442678449,7.051601,15.191719,10.120716,10.161018,6.120317,7.050111,6.120716,9.141116,3.020707,9.141511,9.161516,12.181911,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-19 17:16:13,1442679373,7.051601,15.191719,10.120716,10.161018,6.120317,7.050111,6.120716,9.141116,3.020707,9.141511,9.161516,12.181908,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-20 12:30:00,1442748600,7.051601,15.191719,10.120716,10.161018,7.120317,7.050111,6.120716,9.141116,3.020707,10.141511,9.161516,12.181908,8.060311,12.171907,2.010107,2.001,4.051007,7.081507,9.120716,7.081507
2015-09-20 13:53:25,1442753605,7.051601,15.191719,10.110716,10.161018,9.130717,7.050111,6.110716,9.141116,3.020707,9.131509,9.161516,12.181909,8.060211,12.171907,2.010107,2.001,4.051007,7.081507,9.110716,7.081507
2015-09-20 15:00:00,1442757600,7.051601,15.191719,10.110716,11.161018,9.130717,8.050111,7.110716,9.141116,3.020707,9.131509,9.161516,12.181909,8.060211,12.171907,2.010107,2.001,4.051007,7.081507,9.110716,8.081507
2015-09-20 15:12:29,1442758349,7.051601,15.191719,10.100616,10.151018,9.130618,8.050111,9.131016,9.151116,3.020607,9.131509,9.161516,12.181909,8.060211,12.171907,2.010107,2.001,4.051007,7.081507,9.100616,8.081507
2015-09-20 15:33:58,1442759638,7.051601,15.191719,10.110616,11.161118,9.130618,8.050112,7.110912,9.141116,3.020607,9.131509,9.161516,12.181909,8.060212,12.171907,2.010107,2.0009,4.050907,7.081507,9.110616,8.081507
2015-09-20 16:04:02,1442761442,7.041601,15.191719,10.110616,11.161118,9.130618,10.070212,7.110912,9.141116,3.020607,9.131509,9.161516,12.181909,8.070212,12.171907,2.010007,2.0009,4.040907,7.081507,9.110616,7.071502
2015-09-20 16:06:01,1442761561,7.041601,15.191719,10.110616,13.171518,9.130618,10.070212,6.09091,9.141016,3.020607,9.13151,9.151516,12.18191,8.070212,12.171907,2.010007,2.0009,4.040907,7.091507,9.110616,7.071502
2015-09-20 16:17:05,1442762225,7.051601,15.191719,10.110616,13.171418,9.130618,8.050211,6.090911,9.141016,3.020607,9.131411,9.151416,12.181911,8.060212,12.171907,2.010007,2.0009,4.050907,7.091407,9.110616,8.091602
2015-09-20 16:24:12,1442762652,7.051601,15.191719,10.110616,13.171618,9.130618,8.050211,6.070908,9.141016,3.020607,9.131311,9.151316,12.181911,8.070212,12.161907,2.010007,2.0009,4.050907,7.091307,9.110616,8.091602
2015-09-20 16:41:54,1442763714,7.051601,15.191719,10.110617,13.171617,9.130618,8.050211,6.091008,9.141017,3.020607,9.131311,9.151317,12.181911,8.060212,12.171907,2.010007,2.0008,4.050807,7.091307,9.110617,8.091602
2015-09-26 11:45:00,1443264300,7.051601,16.19172,10.110617,13.171617,10.130618,8.050211,6.091008,9.141017,3.020607,9.131311,9.151317,12.181911,8.060212,12.171907,2.010007,2.0008,4.050807,7.091307,9.110617,8.091602
2015-09-26 12:09:27,1443265767,7.051601,18.19192,10.120618,13.171618,9.120618,8.050211,6.091008,9.141018,3.020607,9.131311,9.151318,12.181911,8.060212,12.171907,2.010007,2.0008,4.050807,7.091307,9.120618,8.091602
2015-09-26 12:29:27,1443266967,7.051601,16.19192,10.110518,13.171618,10.130818,8.050211,6.091008,9.141018,3.020507,9.131311,9.151318,12.181911,8.060212,12.171907,2.010007,2.0008,4.050807,7.091307,9.110518,8.091602
2015-09-26 12:50:48,1443268248,7.051601,15.191919,10.110518,13.171618,12.141018,8.050211,6.091008,9.141018,3.020507,9.121311,9.151318,12.181911,8.060212,12.171907,2.010007,2.0007,4.050707,7.091307,9.110518,8.091602
2015-09-26 13:01:36,1443268896,7.051601,15.191919,10.110519,13.171619,12.151319,8.050211,6.090908,9.130919,3.020507,9.121311,9.151319,12.181911,8.060212,12.171907,2.010007,2.0007,4.050707,7.091307,9.110519,8.091602
2015-09-26 13:19:27,1443269967,7.051601,15.191913,10.110519,13.171619,12.171619,8.050211,6.090908,9.130919,3.020507,9.121211,9.141219,12.181911,8.060213,12.171907,2.010007,2.0007,4.050707,7.091207,9.110519,8.091602
2015-09-26 15:00:00,1443276000,7.051601,15.191913,11.110519,14.171619,12.171619,9.050211,7.090908,10.130919,4.020507,9.121211,9.141219,13.181911,8.060213,13.171907,2.010007,3.0007,5.050707,8.091207,9.110519,9.091602
2015-09-26 15:01:06,1443276066,7.041601,15.191913,11.110519,14.171619,12.171619,11.060511,7.090908,10.130919,4.030507,9.121211,9.141219,13.181911,8.060113,13.171907,2.010007,3.0007,4.030703,8.091207,9.110519,9.091603
2015-09-26 15:08:22,1443276502,7.041501,15.191913,11.110519,14.171519,12.171519,11.060511,7.080909,10.130919,4.030507,9.121211,9.141219,12.181909,8.060113,13.171907,2.010007,3.0007,4.030703,8.081207,9.110519,11.111603
2015-09-26 15:10:23,1443276623,7.041501,15.191914,11.110519,14.171519,12.171519,11.060511,9.111209,9.130814,4.030507,9.131211,9.141219,12.181909,8.060114,13.171907,2.010007,3.0007,4.030703,8.071207,9.110519,11.111603
2015-09-26 15:12:12,1443276732,7.041501,15.191815,10.080515,14.161519,12.161519,11.060511,9.111209,9.130815,4.030507,9.131211,9.141219,12.181809,8.060115,15.181907,2.010007,3.0007,4.030703,8.081207,9.110519,11.111603
2015-09-26 15:17:31,1443277051,7.041501,15.191815,11.110715,14.171519,12.171519,11.060411,9.111209,9.130815,4.030407,9.131211,9.141219,12.181809,8.060115,13.171904,2.010007,3.0007,4.030704,8.071207,9.110419,11.111604
2015-09-26 15:31:36,1443277896,7.041501,15.191815,11.110715,14.171519,12.171519,11.070311,9.111209,9.130815,6.040707,9.131211,9.141219,12.181809,8.070115,13.171905,2.010007,3.0007,4.020705,7.071205,9.110319,11.111605
2015-09-26 15:32:53,1443277973,7.041501,15.191815,13.130815,14.171519,12.171519,11.070311,9.101209,9.130815,6.040607,9.131211,9.151219,12.181809,8.070115,12.151902,2.010007,3.0006,4.020605,7.071205,9.100319,11.101605
2015-09-26 15:32:58,1443277978,7.041501,15.191715,13.130815,14.171519,12.171519,11.070311,9.101209,9.130815,6.040607,9.131211,9.151219,13.181909,8.070115,12.151903,2.010007,3.0006,4.020605,7.071205,9.100319,9.081603
2015-09-26 15:48:20,1443278900,7.041401,15.191715,13.130815,16.17162,12.161419,11.070311,9.101209,9.130815,6.040607,9.131211,9.151219,13.181909,8.070115,12.151903,2.010007,2.0006,4.020605,7.071205,9.100319,9.081603
2015-09-26 16:05:35,1443279935,7.041401,15.191715,13.130815,16.18162,12.161419,11.070311,9.101209,9.130815,6.040607,9.131211,9.151219,13.181909,8.070115,12.151903,2.010007,2.0006,4.020605,7.071205,9.100319,9.081503
2015-09-26 16:11:26,1443280286,7.041401,15.191715,13.130815,16.18162,12.161419,11.070312,9.131409,9.100812,6.040607,9.131112,9.151119,13.181909,8.070115,12.151903,2.010007,2.0006,4.020605,7.071105,9.100319,9.081503
2015-09-26 16:14:05,1443280445,7.041402,15.191715,13.141115,16.18162,12.161419,11.070312,9.121409,9.100712,6.040607,9.121112,9.151119,13.181909,8.070115,12.141902,2.010007,2.0006,4.020605,7.071105,9.100319,9.081503
2015-09-26 16:14:08,1443280448,7.041402,15.191715,13.141115,16.18162,12.161419,11.080612,9.121409,9.100712,6.040607,9.121112,9.151119,13.181909,8.060115,12.141902,2.010007,2.0006,4.020604,7.061105,9.100219,9.081504
2015-09-26 16:18:29,1443280709,7.041302,15.191715,13.141115,16.18162,12.161319,11.090612,9.14151,9.09071,6.040607,9.111112,9.151119,13.18191,8.060115,12.141902,2.010007,2.0006,4.020604,7.061105,9.100219,9.091504
2015-09-26 16:21:18,1443280878,7.041302,15.191715,13.141115,16.18162,12.161319,11.070511,9.141511,9.090711,6.040507,9.111112,9.151119,13.181911,8.070115,12.141902,2.010007,2.0005,4.020704,7.071105,9.100219,9.091504
2015-09-26 16:22:28,1443280948,7.041303,15.191715,13.141115,16.18162,12.161319,11.090711,9.141511,9.090711,6.040407,9.111112,9.151119,13.181911,8.060115,12.141903,2.010007,2.0004,4.020703,7.061105,9.100219,9.091504
2015-09-26 16:26:08,1443281168,7.041303,15.191715,13.141115,16.18162,12.161319,11.070608,9.141511,9.090611,6.040408,9.111112,9.151119,13.181911,8.070115,12.141903,2.010008,2.0004,4.021103,7.071105,9.100219,9.091504
2015-09-26 16:30:00,1443281400,8.041303,15.191715,13.141115,16.18162,12.161319,11.070608,9.141511,9.090611,6.040408,9.111112,9.151119,13.181911,8.070115,12.141903,3.010008,2.0004,4.021103,7.071105,9.100219,9.091504
2015-09-26 16:37:23,1443281843,8.041303,15.191715,13.151315,16.18162,12.161319,11.070608,9.131511,9.090611,6.040408,9.121012,9.151019,13.181911,8.070115,12.121901,3.010008,2.0004,4.021003,7.071005,9.100219,9.091504
2015-09-26 16:39:23,1443281963,8.041303,15.191715,13.151315,16.18162,12.161319,11.070609,9.131411,9.080611,6.040409,9.121012,9.151019,12.171909,8.070115,12.121901,3.010009,2.0004,4.021003,7.071005,9.100219,11.101604
2015-09-26 16:39:50,1443281990,8.041303,15.191715,13.151315,16.18162,12.161319,11.060609,9.131411,9.080611,4.030406,9.120912,9.150919,12.171909,8.060115,12.121901,3.010009,2.0004,4.030903,8.081306,9.100219,11.101604
2015-09-26 16:41:03,1443282063,8.041303,15.191715,13.151315,16.18162,12.161319,11.06051,9.13141,9.100911,4.030406,9.130912,9.150919,12.17191,8.060115,12.131901,3.01001,2.0004,4.030903,8.071306,9.100219,11.101604
2015-09-26 16:45:23,1443282323,8.041303,15.191715,13.141313,16.18162,12.161319,11.06051,9.12141,9.100911,4.030406,9.120913,9.150919,12.17181,8.060115,12.141901,3.01001,2.0004,4.030903,8.071306,9.100219,11.101604
2015-09-26 16:47:01,1443282421,8.041303,15.191715,13.141313,16.18162,12.161319,11.07051,9.12141,9.100911,6.040506,9.120913,9.150919,12.17181,8.070115,12.141901,3.01001,2.0003,4.020903,7.071305,9.100219,11.101605
2015-09-26 16:49:05,1443282545,8.041304,15.191715,13.141313,16.18162,12.161319,11.07051,9.12141,9.100911,6.040506,9.120913,9.150919,13.18191,8.070115,12.141901,3.01001,2.0003,4.020904,7.071305,9.100219,9.081604
2015-09-26 16:49:24,1443282564,8.041304,15.191715,13.141313,16.19162,12.161319,11.07051,9.12141,9.100911,6.040506,9.120913,9.150919,13.17191,8.070115,12.141901,3.01001,2.0003,4.020904,7.071305,9.100219,9.081504
2015-09-26 16:49:51,1443282591,8.041204,15.191715,13.151413,16.19162,12.161219,11.07051,9.13141,9.100911,6.040506,9.130913,9.150919,13.17191,8.070115,12.131901,3.01001,2.0003,4.020904,7.071205,9.100219,9.081504
2015-09-26 17:11:38,1443283898,7.031202,15.191715,13.151413,16.19162,12.161219,11.07051,9.13141,9.100911,6.040506,9.130913,9.150919,13.17191,8.070115,12.131901,5.01011,2.0003,4.030904,7.071205,9.100219,9.081504
2015-09-26 17:46:46,1443286006,7.011202,15.191715,13.151413,16.19162,12.161219,11.07051,9.13141,9.100911,6.040506,9.130913,9.150919,13.17191,8.070015,12.131902,5.03021,2.0003,4.030904,7.071205,9.100219,9.081504
2015-09-26 18:05:45,1443287145,7.031402,15.191715,13.151413,16.19162,12.161119,11.07051,9.13141,9.100911,6.040507,9.130913,9.150919,13.17191,8.070015,12.131902,5.010207,2.0003,4.030904,7.071105,9.100219,9.081504
2015-09-26 18:13:17,1443287597,8.041502,15.191715,13.151313,16.19162,12.161119,11.07051,9.13131,9.100911,6.040507,9.130913,9.150919,13.17191,8.070015,12.131902,3.010206,2.0003,4.020904,7.071106,9.100219,9.081504
2015-09-27 15:00:00,1443362400,8.041502,15.191715,13.151313,16.19162,12.161119,11.07051,9.13131,9.100911,6.040507,10.130913,9.150919,13.17191,8.070015,12.131902,3.010206,2.0003,4.020904,7.071106,10.100219,9.081504
2015-09-27 16:27:06,1443367626,8.041502,15.191716,13.151313,16.19162,12.161119,11.07051,9.12131,9.100811,6.040507,12.131113,9.150819,13.17191,8.070016,12.121902,3.010206,2.0003,4.020804,7.071106,9.090216,9.091504
2015-09-28 19:00:00,1443463200,8.041502,15.191716,13.151313,16.19162,12.161119,11.07051,9.12131,9.100811,6.040507,12.131113,10.150819,13.17191,9.070016,12.121902,3.010206,2.0003,4.020804,7.071106,9.090216,9.091504
2015-09-28 19:40:29,1443465629,8.041502,15.191717,13.151313,16.19162,12.161119,11.06051,9.12131,9.100811,6.040507,12.141113,9.140817,13.17191,11.090217,12.121902,3.010206,2.0003,4.020804,7.061106,9.090217,9.091504
2015-09-28 20:10:44,1443467444,8.041502,15.191717,13.151314,16.19162,12.161119,11.06051,9.13131,9.100811,6.040507,12.141114,9.130814,13.17191,11.100317,12.131902,3.010106,2.0003,4.020804,7.061106,9.080117,9.081504
2015-09-28 20:12:08,1443467528,8.041502,15.191717,13.151315,16.19162,12.161119,11.06051,9.12131,9.100711,6.040507,12.141115,9.141115,13.17191,11.090315,12.121902,3.010106,2.0003,4.020704,7.061106,9.090117,9.091504
2015-09-28 20:31:46,1443468706,8.041502,15.191717,13.151315,16.19162,12.161019,11.07051,9.12131,9.100712,6.040507,12.131015,10.151315,13.17191,9.070312,12.121902,3.010106,2.0003,4.020704,7.071006,9.090117,9.091504
2015-09-28 20:40:24,1443469224,8.051502,15.191717,13.141215,16.19162,12.161019,11.070511,9.121211,9.100712,6.050507,12.131015,12.161515,13.171911,8.050311,12.121902,3.010106,2.0003,4.020704,7.071006,9.090117,9.091504
2015-10-03 11:45:00,1443869100,8.051502,15.191717,13.141215,16.19162,12.161019,11.070511,9.121211,9.100712,6.050507,13.131015,12.161515,13.171911,9.050311,12.121902,3.010106,2.0003,4.020704,7.071006,9.090117,9.091504
2015-10-03 13:09:33,1443874173,8.051502,15.191717,13.141215,16.19162,12.160919,11.070511,9.121211,9.100712,6.050508,15.141215,12.161515,13.171911,8.030308,12.121902,3.010106,2.0003,4.030704,7.070906,9.090117,9.091504
2015-10-03 13:30:16,1443875416,8.051502,15.191717,13.131115,16.19162,12.160919,11.070511,9.121111,9.100712,6.050508,15.161515,12.161515,13.171911,8.020307,12.121902,3.010107,2.0003,4.030704,7.070907,9.090117,9.091504
2015-10-03 15:00:00,1443880800,8.051502,16.191717,13.131115,16.19162,12.160919,11.070511,9.121111,9.100712,7.050508,15.161515,12.161515,14.171911,8.020307,13.121902,4.010107,3.0003,5.030704,8.070907,10.090117,10.091504
2015-10-03 15:09:44,1443881384,8.051502,16.191717,13.131115,16.19162,12.160919,11.070511,9.121111,9.100712,7.050509,15.161515,12.161515,13.171909,8.020207,13.121902,4.010107,5.0005,5.030704,8.070907,10.090117,10.091504
2015-10-03 15:17:01,1443881821,8.051502,15.181716,13.131116,16.19162,12.160919,11.070511,9.121111,9.100712,7.050509,15.161516,12.161516,13.171909,8.020207,13.121902,6.020207,5.0005,5.030704,8.070907,10.090017,10.091504
2015-10-03 15:21:49,1443882109,8.051502,15.181716,13.131116,16.19162,12.170919,11.070411,9.121111,9.100712,7.050409,15.171516,12.171516,13.171908,8.020208,13.121902,6.020208,5.0007,5.030704,8.070908,10.090017,10.091504
