goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Manchester City
Pts","Manchester City
F","Manchester City
A","Manchester City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Manchester United
Pts","Manchester United
F","Manchester United
A","Manchester United
GD","Tottenham Hotspur
Pts","Tottenham Hotspur
F","Tottenham Hotspur
A","Tottenham Hotspur
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea City
Pts","Swansea City
F","Swansea City
A","Swansea City
GD","Stoke City
Pts","Stoke City
F","Stoke City
A","Stoke City
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham United
Pts","West Ham United
F","West Ham United
A","West Ham United
GD","West Bromwich Albion
Pts","West Bromwich Albion
F","West Bromwich Albion
A","West Bromwich Albion
GD","Leicester City
Pts","Leicester City
F","Leicester City
A","Leicester City
GD","Newcastle United
Pts","Newcastle United
F","Newcastle United
A","Newcastle United
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich City
Pts","Norwich City
F","Norwich City
A","Norwich City
GD"
2015-08-22 15:27:30,1440253650,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,5,4,2,2,2,3,4,-1,4,4,3,1,4,5,2,3,3,3,4,-1,1,0,3,-3,7,6,3,3,2,2,4,-2,1,3,7,-4,4,1,1,0,3,2,2,0,2,2,2,0,4,5,5,0
2015-08-22 15:47:07,1440254827,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,7,5,2,3,2,3,4,-1,4,4,3,1,4,5,2,3,3,3,4,-1,1,0,3,-3,7,6,3,3,2,2,4,-2,0,3,8,-5,4,1,1,0,3,2,2,0,2,2,2,0,4,5,5,0
2015-08-22 16:06:06,1440255966,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,7,5,2,3,2,3,4,-1,4,4,3,1,4,5,2,3,3,4,4,0,1,0,3,-3,7,6,3,3,2,2,4,-2,0,3,8,-5,4,1,1,0,3,2,3,-1,2,2,2,0,4,5,5,0
2015-08-22 16:11:08,1440256268,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,7,5,2,3,2,3,4,-1,4,4,3,1,4,5,2,3,4,5,4,1,1,0,3,-3,7,6,3,3,2,2,4,-2,0,3,8,-5,4,1,1,0,1,2,4,-2,2,2,2,0,4,5,5,0
2015-08-22 16:20:19,1440256819,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,4,3,1,4,5,2,3,4,5,4,1,1,0,3,-3,7,6,3,3,2,2,4,-2,1,4,8,-4,4,1,1,0,1,2,4,-2,2,2,2,0,4,5,5,0
2015-08-22 16:24:14,1440257054,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,4,3,1,4,5,2,3,3,5,5,0,1,0,3,-3,7,6,3,3,2,2,4,-2,1,4,8,-4,4,1,1,0,3,3,4,-1,2,2,2,0,4,5,5,0
2015-08-22 16:28:46,1440257326,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,5,3,2,4,5,2,3,3,5,5,0,1,0,3,-3,7,6,3,3,2,2,4,-2,1,4,8,-4,3,1,2,-1,3,3,4,-1,2,2,2,0,4,5,5,0
2015-08-22 16:34:28,1440257668,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,2,3,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,5,4,1,4,5,2,3,3,5,5,0,1,0,3,-3,7,6,3,3,2,2,4,-2,1,4,8,-4,4,2,2,0,3,3,4,-1,2,2,2,0,4,5,5,0
2015-08-22 16:37:28,1440257848,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,4,3,3,0,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,5,4,1,4,5,2,3,3,5,5,0,1,0,3,-3,6,6,4,2,2,2,4,-2,1,4,8,-4,4,2,2,0,3,3,4,-1,2,2,2,0,4,5,5,0
2015-08-22 16:37:58,1440257878,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,4,3,3,0,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,5,4,1,4,5,2,3,3,5,6,-1,1,0,3,-3,6,6,4,2,2,2,4,-2,1,4,8,-4,4,2,2,0,3,4,4,0,2,2,2,0,4,5,5,0
2015-08-22 16:38:58,1440257938,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,5,4,1,4,5,2,3,3,5,6,-1,1,0,3,-3,7,7,4,3,2,2,4,-2,1,4,8,-4,4,2,2,0,3,4,4,0,2,2,2,0,4,5,5,0
2015-08-22 16:40:43,1440258043,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,4,5,4,1,4,5,2,3,3,6,6,0,1,0,3,-3,7,7,4,3,2,2,4,-2,1,4,8,-4,4,2,2,0,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-22 16:45:08,1440258308,1,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,0,3,-3,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 12:30:00,1440329400,2,2,5,-3,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,2,0,3,-3,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 12:49:30,1440330570,4,3,5,-2,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,0,4,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 12:59:09,1440331149,4,4,5,-1,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,0,5,-5,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 13:04:51,1440331491,4,4,6,-2,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,1,5,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 13:11:40,1440331900,4,5,6,-1,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,1,6,-5,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 13:45:37,1440333937,4,5,7,-2,6,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,1,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,2,3,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,2,2,2,0,4,5,5,0
2015-08-23 15:00:00,1440338400,4,5,7,-2,7,6,0,6,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,5,5,2,3,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-23 16:18:41,1440343121,4,5,7,-2,9,7,0,7,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,3,2,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-23 16:47:13,1440344833,4,5,7,-2,9,8,0,8,3,2,3,-1,7,2,0,2,2,3,4,-1,6,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,4,1,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-24 19:00:00,1440439200,4,5,7,-2,9,8,0,8,4,2,3,-1,7,2,0,2,2,3,4,-1,7,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,4,1,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-29 11:45:00,1440845100,4,5,7,-2,9,8,0,8,5,2,3,-1,7,2,0,2,2,3,4,-1,7,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,4,1,3,6,6,0,1,2,6,-4,7,7,4,3,3,2,4,-2,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-29 12:53:39,1440849219,4,5,7,-2,9,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,0,2,2,2,5,-3,5,5,3,2,2,3,4,-1,6,6,4,2,4,5,4,1,3,6,6,0,1,2,6,-4,7,7,4,3,2,2,5,-3,1,4,8,-4,3,2,3,-1,3,4,5,-1,3,2,2,0,4,5,5,0
2015-08-29 15:00:00,1440856800,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,8,2,0,2,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,4,6,6,0,2,2,6,-4,8,7,4,3,2,2,5,-3,2,4,8,-4,4,2,3,-1,4,4,5,-1,4,2,2,0,4,5,5,0
2015-08-29 15:02:28,1440856948,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,1,1,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,7,6,1,2,2,6,-4,8,7,4,3,2,2,5,-3,2,4,8,-4,4,2,3,-1,4,4,5,-1,4,2,2,0,4,5,5,0
2015-08-29 15:07:55,1440857275,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,1,1,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,7,6,1,2,2,6,-4,8,7,4,3,2,2,5,-3,4,5,8,-3,3,2,4,-2,4,4,5,-1,4,2,2,0,4,5,5,0
2015-08-29 15:10:58,1440857458,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,1,1,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,7,6,1,2,2,6,-4,8,7,4,3,2,2,5,-3,2,5,9,-4,4,3,4,-1,4,4,5,-1,4,2,2,0,4,5,5,0
2015-08-29 15:23:29,1440858209,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,1,1,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,7,6,1,2,2,6,-4,7,7,5,2,2,2,5,-3,2,5,9,-4,4,3,4,-1,6,5,5,0,4,2,2,0,4,5,5,0
2015-08-29 15:28:23,1440858503,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,8,6,2,2,2,6,-4,7,7,5,2,2,2,5,-3,2,5,9,-4,4,3,4,-1,6,5,5,0,4,2,2,0,4,5,5,0
2015-08-29 15:40:30,1440859230,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,3,3,4,-1,7,6,4,2,4,5,4,1,6,8,6,2,2,2,6,-4,7,7,5,2,2,2,5,-3,1,5,10,-5,6,4,4,0,6,5,5,0,4,2,2,0,4,5,5,0
2015-08-29 15:47:45,1440859665,5,5,7,-2,10,8,0,8,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,7,6,4,2,4,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,1,5,10,-5,6,4,4,0,6,5,5,0,4,2,2,0,4,5,5,0
2015-08-29 16:02:37,1440860557,5,5,7,-2,12,9,0,9,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,7,6,4,2,4,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,1,5,10,-5,6,4,4,0,6,5,5,0,3,2,3,-1,4,5,5,0
2015-08-29 16:07:37,1440860857,5,5,7,-2,12,9,0,9,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,7,6,4,2,4,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,3,-1,4,5,5,0
2015-08-29 16:11:18,1440861078,5,5,7,-2,12,10,0,10,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,7,6,4,2,4,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,4,-2,4,5,5,0
2015-08-29 16:20:49,1440861649,4,5,8,-3,12,10,0,10,7,3,3,0,7,2,0,2,2,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,9,7,4,3,4,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,4,-2,4,5,5,0
2015-08-29 16:30:00,1440862200,4,5,8,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,9,7,4,3,5,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,4,-2,4,5,5,0
2015-08-29 16:35:00,1440862500,5,6,8,-2,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,7,7,5,2,5,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,4,-2,4,5,5,0
2015-08-29 16:36:48,1440862608,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,8,6,2,4,3,6,-3,7,7,5,2,2,2,5,-3,2,6,10,-4,4,4,5,-1,6,5,5,0,3,2,4,-2,4,5,5,0
2015-08-29 16:43:07,1440862987,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,2,0,2,2,5,-3,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,8,6,2,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,5,0
2015-08-29 16:50:36,1440863436,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,3,-1,2,2,5,-3,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,5,0
2015-08-30 12:30:00,1440934200,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,3,-1,3,2,5,-3,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,5,5,5,0
2015-08-30 13:15:43,1440936943,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,3,-1,5,3,5,-2,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,6,-1
2015-08-30 13:51:09,1440939069,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,3,-1,5,4,5,-1,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,7,-2
2015-08-30 13:53:53,1440939233,4,6,9,-3,12,10,0,10,7,3,3,0,7,2,0,2,3,3,4,-1,7,2,3,-1,5,5,5,0,5,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-08-30 15:00:00,1440943200,4,6,9,-3,12,10,0,10,7,3,3,0,8,2,0,2,3,3,4,-1,7,2,3,-1,5,5,5,0,6,5,3,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-08-30 16:04:05,1440947045,4,6,9,-3,12,10,0,10,7,3,3,0,10,3,0,3,3,3,4,-1,7,2,3,-1,5,5,5,0,5,5,4,1,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-08-30 16:16:11,1440947771,4,6,9,-3,12,10,0,10,7,3,3,0,8,3,1,2,3,3,4,-1,7,2,3,-1,5,5,5,0,6,6,4,2,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-08-30 16:21:19,1440948079,4,6,9,-3,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,5,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 11:45:00,1442054700,5,6,9,-3,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,6,5,4,1,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 12:01:17,1442055677,4,6,10,-4,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,8,6,4,2,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 12:06:19,1442055979,4,6,11,-5,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,8,7,4,3,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 12:20:08,1442056808,4,7,11,-4,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,8,7,5,2,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 13:23:59,1442060639,4,7,12,-5,12,10,0,10,7,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,5,5,5,0,8,7,4,3,2,3,5,-2,9,8,5,3,8,8,5,3,6,9,6,3,4,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,6,-1,3,2,4,-2,4,5,8,-3
2015-09-12 15:00:00,1442066400,4,7,12,-5,13,10,0,10,8,3,3,0,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,9,7,4,3,3,3,5,-2,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,5,5,6,-1,4,2,4,-2,5,5,8,-3
2015-09-12 15:30:16,1442068216,4,7,12,-5,13,10,0,10,10,4,3,1,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,9,7,4,3,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,5,5,6,-1,4,2,4,-2,5,5,8,-3
2015-09-12 15:34:31,1442068471,4,7,12,-5,13,10,0,10,10,4,3,1,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,9,7,4,3,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,7,-2,4,2,4,-2,7,6,8,-2
2015-09-12 16:08:25,1442070505,4,7,12,-5,13,10,0,10,10,4,3,1,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,9,7,4,3,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,8,-3,4,2,4,-2,7,7,8,-1
2015-09-12 16:14:29,1442070869,4,7,12,-5,13,10,0,10,10,4,3,1,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,8,7,5,2,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,8,-3,6,3,4,-1,7,7,8,-1
2015-09-12 16:23:30,1442071410,4,7,12,-5,13,10,0,10,10,4,3,1,7,3,2,1,3,3,4,-1,7,2,3,-1,6,5,5,0,8,7,5,2,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,9,-4,6,3,4,-1,7,8,8,0
2015-09-12 16:30:00,1442071800,4,7,12,-5,13,10,0,10,10,4,3,1,8,3,2,1,3,3,4,-1,8,2,3,-1,6,5,5,0,8,7,5,2,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,5,9,-4,6,3,4,-1,7,8,8,0
2015-09-12 16:37:38,1442072258,4,7,12,-5,13,10,0,10,10,4,3,1,8,3,2,1,3,3,4,-1,8,2,3,-1,6,5,5,0,8,7,5,2,2,3,6,-3,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 16:40:47,1442072447,4,7,12,-5,13,10,0,10,10,5,3,2,8,3,2,1,3,3,4,-1,8,2,3,-1,6,5,5,0,8,7,5,2,2,3,7,-4,10,8,5,3,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 16:48:44,1442072924,4,7,12,-5,15,11,0,11,10,5,3,2,8,3,2,1,3,3,4,-1,8,2,3,-1,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 17:34:20,1442075660,4,7,12,-5,15,11,0,11,10,5,3,2,10,4,2,2,3,3,4,-1,7,2,4,-2,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 17:55:47,1442076947,4,7,12,-5,15,11,0,11,10,5,3,2,10,5,2,3,3,3,4,-1,7,2,5,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 18:09:49,1442077789,4,7,12,-5,15,11,0,11,10,5,3,2,10,5,3,2,3,3,4,-1,7,3,5,-2,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-12 18:11:44,1442077904,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,3,3,4,-1,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 12:30:00,1442143800,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,4,3,4,-1,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,3,6,10,-4,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
